,BAIRRO,GRUPOSERVICO_DESCRICAO,VALUE
908,ENGENHO DO MEIO,CONSERVACAO,6.70808408385307
909,ENGENHO DO MEIO,DENUNCIAS,2.8903717578961645
910,ENGENHO DO MEIO,DRENAGEM,6.194405391104672
911,ENGENHO DO MEIO,ESCADARIA,0.0
912,ENGENHO DO MEIO,FISCALIZACAO URBANA,3.713572066704308
913,ENGENHO DO MEIO,ILUMINACAO PROVISORIA,4.465908118654584
914,ENGENHO DO MEIO,ILUMINACAO PUBLICA,7.398174092970465
915,ENGENHO DO MEIO,ILUMINACAO RELUZ,5.733341276897746
916,ENGENHO DO MEIO,LIMPEZA URBANA,6.778784897685177
917,ENGENHO DO MEIO,LUMINARIAS,4.543294782270004
918,ENGENHO DO MEIO,MACRODRENAGEM,2.9444389791664403
919,ENGENHO DO MEIO,MANUT. URBANA,2.3978952727983707
920,ENGENHO DO MEIO,PAVIMENTACAO,5.75890177387728
921,ENGENHO DO MEIO,PLANEJAMENTO DE LIMPEZA URBANA,3.044522437723423
922,ENGENHO DO MEIO,POSTE,3.091042453358316
923,ENGENHO DO MEIO,PRACAS,4.04305126783455
924,ENGENHO DO MEIO,SEMENTEIRA,3.4965075614664802
925,ENGENHO DO MEIO,TABLADOS,2.6390573296152584
926,ENGENHO DO MEIO,TERRAPLENAGEM,3.784189633918261
927,ENGENHO DO MEIO,VAO DE REDE,2.4849066497880004
928,ESPINHEIRO,ARBORIZACAO,6.583409222158765
929,ESPINHEIRO,CALCADAS ARVORES,1.0986122886681098
930,ESPINHEIRO,COLETA SELETIVA,3.8501476017100584
931,ESPINHEIRO,COLETA URBANA,3.713572066704308
932,ESPINHEIRO,CONSERVACAO,6.505784060128229
933,ESPINHEIRO,DENUNCIAS,1.791759469228055
934,ESPINHEIRO,DRENAGEM,6.274762021241939
935,ESPINHEIRO,FISCALIZACAO URBANA,4.1588830833596715
936,ESPINHEIRO,ILUMINACAO PROVISORIA,2.8903717578961645
937,ESPINHEIRO,ILUMINACAO PUBLICA,6.78105762593618
938,ESPINHEIRO,ILUMINACAO RELUZ,5.424950017481403
939,ESPINHEIRO,LIMPEZA URBANA,5.384495062789089
940,ESPINHEIRO,LUMINARIAS,3.6635616461296463
941,ESPINHEIRO,MACRODRENAGEM,0.6931471805599453
942,ESPINHEIRO,MANUT. URBANA,2.0794415416798357
943,ESPINHEIRO,PAVIMENTACAO,6.535241271013659
944,ESPINHEIRO,PLANEJAMENTO DE LIMPEZA URBANA,2.0794415416798357
945,ESPINHEIRO,POSTE,1.6094379124341003
946,ESPINHEIRO,PRACAS,1.791759469228055
947,ESPINHEIRO,SEMENTEIRA,2.995732273553991
948,ESPINHEIRO,TABLADOS,1.6094379124341003
949,ESPINHEIRO,VAO DE REDE,3.044522437723423
950,ESTANCIA,ARBORIZACAO,5.117993812416755
951,ESTANCIA,CALCADAS ARVORES,1.0986122886681098
952,ESTANCIA,COLETA SELETIVA,1.9459101490553132
953,ESTANCIA,COLETA URBANA,5.123963979403259
954,ESTANCIA,CONSERVACAO,6.608000625296087
955,ESTANCIA,DENUNCIAS,2.6390573296152584
956,ESTANCIA,DRENAGEM,6.329720905522696
957,ESTANCIA,FISCALIZACAO URBANA,4.31748811353631
958,ESTANCIA,ILUMINACAO PROVISORIA,3.871201010907891
959,ESTANCIA,ILUMINACAO PUBLICA,7.108244139731541
960,ESTANCIA,ILUMINACAO RELUZ,5.707110264748875
961,ESTANCIA,LIMPEZA URBANA,6.853299093186078
962,ESTANCIA,LUMINARIAS,4.48863636973214
963,ESTANCIA,MACRODRENAGEM,3.5553480614894135
964,ESTANCIA,MANUT. URBANA,1.6094379124341003
965,ESTANCIA,PAVIMENTACAO,6.016157159698354
966,ESTANCIA,PLANEJAMENTO DE LIMPEZA URBANA,3.784189633918261
967,ESTANCIA,POSTE,2.4849066497880004
968,ESTANCIA,PRACAS,1.3862943611198906
969,ESTANCIA,PROJETOS,1.0986122886681098
970,ESTANCIA,SEMENTEIRA,1.791759469228055
971,ESTANCIA,TABLADOS,2.8903717578961645
972,ESTANCIA,TERRAPLENAGEM,3.784189633918261
973,ESTANCIA,VAO DE REDE,2.3978952727983707
974,FUNDAO,ARBORIZACAO,5.003946305945459
975,FUNDAO,CALCADAS ARVORES,0.0
976,FUNDAO,COLETA SELETIVA,1.791759469228055
977,FUNDAO,COLETA URBANA,4.634728988229636
978,FUNDAO,CONSERVACAO,5.579729825986222
979,FUNDAO,DENUNCIAS,2.302585092994046
980,FUNDAO,DRENAGEM,4.927253685157205
981,FUNDAO,ESCADARIA,2.9444389791664403
982,FUNDAO,FISCALIZACAO URBANA,3.6375861597263857
983,FUNDAO,ILUMINACAO PROVISORIA,3.5263605246161616
984,FUNDAO,ILUMINACAO PUBLICA,6.212606095751519
985,FUNDAO,ILUMINACAO RELUZ,4.890349128221754
986,FUNDAO,LIMPEZA URBANA,6.329720905522696
987,FUNDAO,LUMINARIAS,3.1780538303479458
988,FUNDAO,MACRODRENAGEM,2.70805020110221
989,FUNDAO,MANUT. URBANA,0.0
990,FUNDAO,PAVIMENTACAO,5.198497031265826
991,FUNDAO,PLANEJAMENTO DE LIMPEZA URBANA,3.4011973816621555
992,FUNDAO,POSTE,2.0794415416798357
993,FUNDAO,PRACAS,2.6390573296152584
994,FUNDAO,PROJETOS,0.0
995,FUNDAO,SEMENTEIRA,1.791759469228055
996,FUNDAO,TABLADOS,2.5649493574615367
997,FUNDAO,TERRAPLENAGEM,2.0794415416798357
998,FUNDAO,VAO DE REDE,1.3862943611198906
999,GRACAS,ARBORIZACAO,6.710523109452428
1000,GRACAS,CALCADAS ARVORES,2.0794415416798357
1001,GRACAS,COLETA SELETIVA,3.9512437185814275
1002,GRACAS,COLETA URBANA,2.995732273553991
1003,GRACAS,CONSERVACAO,6.478509642208569
1004,GRACAS,DENUNCIAS,1.9459101490553132
1005,GRACAS,DRENAGEM,6.131226489483141
1006,GRACAS,FISCALIZACAO URBANA,4.0943445622221
1007,GRACAS,ILUMINACAO PROVISORIA,4.02535169073515
1008,GRACAS,ILUMINACAO PUBLICA,7.119635638017636
1009,GRACAS,ILUMINACAO RELUZ,5.60947179518496
1010,GRACAS,LIMPEZA URBANA,5.7430031878094825
1011,GRACAS,LUMINARIAS,3.5263605246161616
1012,GRACAS,MACRODRENAGEM,0.0
1013,GRACAS,MANUT. URBANA,1.9459101490553132
1014,GRACAS,PAVIMENTACAO,6.502790045915623
1015,GRACAS,PLANEJAMENTO DE LIMPEZA URBANA,3.044522437723423
1016,GRACAS,POSTE,1.6094379124341003
1017,GRACAS,PRACAS,2.4849066497880004
1018,GRACAS,SEMENTEIRA,3.4657359027997265
1019,GRACAS,TABLADOS,1.3862943611198906
1020,GRACAS,TERRAPLENAGEM,0.6931471805599453
1021,GRACAS,VAO DE REDE,3.1780538303479458
1022,GUABIRABA,ARBORIZACAO,4.1588830833596715
1023,GUABIRABA,CALCADAS ARVORES,0.0
1024,GUABIRABA,COLETA SELETIVA,0.6931471805599453
1025,GUABIRABA,COLETA URBANA,3.5263605246161616
1026,GUABIRABA,CONSERVACAO,5.575949103146316
1027,GUABIRABA,DENUNCIAS,1.3862943611198906
1028,GUABIRABA,DRENAGEM,4.394449154672439
1029,GUABIRABA,ESCADARIA,2.4849066497880004
1030,GUABIRABA,FISCALIZACAO URBANA,2.6390573296152584
1031,GUABIRABA,ILUMINACAO PROVISORIA,4.248495242049359
1032,GUABIRABA,ILUMINACAO PUBLICA,7.05444965813294
1033,GUABIRABA,ILUMINACAO RELUZ,5.062595033026967
1034,GUABIRABA,LIMPEZA URBANA,6.028278520230698
1035,GUABIRABA,LUMINARIAS,5.043425116919247
1036,GUABIRABA,MACRODRENAGEM,2.995732273553991
1037,GUABIRABA,MANUT. URBANA,1.9459101490553132
1038,GUABIRABA,PAVIMENTACAO,5.0689042022202315
1039,GUABIRABA,PLANEJAMENTO DE LIMPEZA URBANA,3.044522437723423
1040,GUABIRABA,POSTE,3.332204510175204
1041,GUABIRABA,PRACAS,1.791759469228055
1042,GUABIRABA,PROJETOS,0.0
1043,GUABIRABA,SEMENTEIRA,1.0986122886681098
1044,GUABIRABA,TABLADOS,2.9444389791664403
1045,GUABIRABA,TERRAPLENAGEM,3.7612001156935624
1046,GUABIRABA,VAO DE REDE,3.295836866004329
1047,HIPODROMO,ARBORIZACAO,5.831882477283517
1048,HIPODROMO,CALCADAS ARVORES,1.0986122886681098
1049,HIPODROMO,COLETA SELETIVA,1.9459101490553132
1050,HIPODROMO,COLETA URBANA,2.995732273553991
1051,HIPODROMO,CONSERVACAO,5.337538079701318
1052,HIPODROMO,DENUNCIAS,1.0986122886681098
1053,HIPODROMO,DRENAGEM,4.709530201312334
1054,HIPODROMO,ESCADARIA,1.0986122886681098
1055,HIPODROMO,FISCALIZACAO URBANA,3.295836866004329
1056,HIPODROMO,ILUMINACAO PROVISORIA,3.4339872044851463
1057,HIPODROMO,ILUMINACAO PUBLICA,5.988961416889864
1058,HIPODROMO,ILUMINACAO RELUZ,4.31748811353631
1059,HIPODROMO,LIMPEZA URBANA,5.75890177387728
1060,HIPODROMO,LUMINARIAS,2.302585092994046
1061,HIPODROMO,MANUT. URBANA,0.0
1062,HIPODROMO,PAVIMENTACAO,4.9344739331306915
1063,HIPODROMO,PLANEJAMENTO DE LIMPEZA URBANA,1.0986122886681098
1064,HIPODROMO,POSTE,1.3862943611198906
1065,HIPODROMO,PRACAS,2.302585092994046
1066,HIPODROMO,SEMENTEIRA,2.995732273553991
1067,HIPODROMO,TABLADOS,1.791759469228055
1068,HIPODROMO,TERRAPLENAGEM,1.3862943611198906
1069,HIPODROMO,VAO DE REDE,2.302585092994046
1070,IBURA,ARBORIZACAO,6.331501849893691
1071,IBURA,CALCADAS ARVORES,1.0986122886681098
1072,IBURA,COLETA SELETIVA,1.6094379124341003
1073,IBURA,COLETA URBANA,6.248042874508429
1074,IBURA,CONSERVACAO,8.068089626278244
1075,IBURA,DENUNCIAS,3.5263605246161616
1076,IBURA,DRENAGEM,7.232733136177615
1077,IBURA,ESCADARIA,4.007333185232471
1078,IBURA,FISCALIZACAO URBANA,5.204006687076795
1079,IBURA,ILUMINACAO PROVISORIA,5.752572638825633
1080,IBURA,ILUMINACAO PUBLICA,8.718172930028725
1081,IBURA,ILUMINACAO RELUZ,7.189922170745808
1082,IBURA,LIMPEZA URBANA,8.191740021277457
1083,IBURA,LUMINARIAS,6.759255270663693
1084,IBURA,MACRODRENAGEM,5.236441962829949
1085,IBURA,MANUT. URBANA,3.5263605246161616
1086,IBURA,NECROPOLES,0.0
1087,IBURA,PAVIMENTACAO,6.86171134048073
1088,IBURA,PLANEJAMENTO DE LIMPEZA URBANA,4.795790545596741
1089,IBURA,POSTE,4.477336814478207
1090,IBURA,PRACAS,3.871201010907891
1091,IBURA,PROJETOS,2.9444389791664403
1092,IBURA,SEMENTEIRA,3.044522437723423
1093,IBURA,TABLADOS,4.2626798770413155
1094,IBURA,TERRAPLENAGEM,4.68213122712422
1095,IBURA,VAO DE REDE,4.219507705176107
1096,ILHA DO LEITE,ARBORIZACAO,5.056245805348308
1097,ILHA DO LEITE,CALCADAS ARVORES,0.0
1098,ILHA DO LEITE,COLETA SELETIVA,1.0986122886681098
1099,ILHA DO LEITE,COLETA URBANA,2.6390573296152584
1100,ILHA DO LEITE,CONSERVACAO,5.605802066295998
1101,ILHA DO LEITE,DENUNCIAS,1.0986122886681098
1102,ILHA DO LEITE,DRENAGEM,5.75890177387728
1103,ILHA DO LEITE,FISCALIZACAO URBANA,4.219507705176107
1104,ILHA DO LEITE,ILUMINACAO PROVISORIA,2.8903717578961645
1105,ILHA DO LEITE,ILUMINACAO PUBLICA,6.992096427415888
1106,ILHA DO LEITE,ILUMINACAO RELUZ,3.713572066704308
1107,ILHA DO LEITE,LIMPEZA URBANA,4.700480365792417
1108,ILHA DO LEITE,LUMINARIAS,3.6375861597263857
1109,ILHA DO LEITE,MACRODRENAGEM,0.0
1110,ILHA DO LEITE,MANUT. URBANA,1.0986122886681098
1111,ILHA DO LEITE,PAVIMENTACAO,5.869296913133774
1112,ILHA DO LEITE,PLANEJAMENTO DE LIMPEZA URBANA,0.6931471805599453
1113,ILHA DO LEITE,POSTE,2.772588722239781
1114,ILHA DO LEITE,PRACAS,2.302585092994046
1115,ILHA DO LEITE,SEMENTEIRA,1.6094379124341003
1116,ILHA DO LEITE,TABLADOS,0.6931471805599453
1117,ILHA DO LEITE,VAO DE REDE,2.8903717578961645
1118,ILHA DO RETIRO,ARBORIZACAO,4.709530201312334
1119,ILHA DO RETIRO,CALCADAS ARVORES,0.6931471805599453
1120,ILHA DO RETIRO,COLETA SELETIVA,2.1972245773362196
1121,ILHA DO RETIRO,COLETA URBANA,1.9459101490553132
1122,ILHA DO RETIRO,CONSERVACAO,5.8998973535824915
1123,ILHA DO RETIRO,DENUNCIAS,0.0
1124,ILHA DO RETIRO,DRENAGEM,4.976733742420574
1125,ILHA DO RETIRO,FISCALIZACAO URBANA,3.4011973816621555
1126,ILHA DO RETIRO,ILUMINACAO PROVISORIA,3.713572066704308
1127,ILHA DO RETIRO,ILUMINACAO PUBLICA,6.230481447578482
1128,ILHA DO RETIRO,ILUMINACAO RELUZ,4.983606621708336
1129,ILHA DO RETIRO,LIMPEZA URBANA,5.176149732573829
1130,ILHA DO RETIRO,LUMINARIAS,2.995732273553991
1131,ILHA DO RETIRO,MACRODRENAGEM,2.833213344056216
1132,ILHA DO RETIRO,PAVIMENTACAO,5.19295685089021
1133,ILHA DO RETIRO,PLANEJAMENTO DE LIMPEZA URBANA,1.3862943611198906
1134,ILHA DO RETIRO,POSTE,0.0
1135,ILHA DO RETIRO,PRACAS,1.3862943611198906
1136,ILHA DO RETIRO,PROJETOS,0.0
1137,ILHA DO RETIRO,SEMENTEIRA,0.6931471805599453
1138,ILHA DO RETIRO,TABLADOS,2.70805020110221
1139,ILHA DO RETIRO,TERRAPLENAGEM,0.6931471805599453
1140,ILHA DO RETIRO,VAO DE REDE,2.0794415416798357
1141,ILHA JOANA BEZERRA,ARBORIZACAO,4.290459441148391
1142,ILHA JOANA BEZERRA,CALCADAS ARVORES,0.0
1143,ILHA JOANA BEZERRA,COLETA SELETIVA,1.0986122886681098
1144,ILHA JOANA BEZERRA,COLETA URBANA,4.465908118654584
1145,ILHA JOANA BEZERRA,CONSERVACAO,6.342121418721152
1146,ILHA JOANA BEZERRA,DENUNCIAS,2.0794415416798357
1147,ILHA JOANA BEZERRA,DRENAGEM,6.53813982376767
1148,ILHA JOANA BEZERRA,FISCALIZACAO URBANA,5.521460917862246
1149,ILHA JOANA BEZERRA,ILUMINACAO PROVISORIA,4.897839799950911
1150,ILHA JOANA BEZERRA,ILUMINACAO PUBLICA,7.0192966537150445
1151,ILHA JOANA BEZERRA,ILUMINACAO RELUZ,3.9512437185814275
1152,ILHA JOANA BEZERRA,LIMPEZA URBANA,6.546785410760524
1153,ILHA JOANA BEZERRA,LUMINARIAS,3.970291913552122
1154,ILHA JOANA BEZERRA,MACRODRENAGEM,4.07753744390572
1155,ILHA JOANA BEZERRA,MANUT. URBANA,2.1972245773362196
1156,ILHA JOANA BEZERRA,NECROPOLES,0.0
1157,ILHA JOANA BEZERRA,PAVIMENTACAO,6.0112671744041615
1158,ILHA JOANA BEZERRA,PLANEJAMENTO DE LIMPEZA URBANA,2.6390573296152584
1159,ILHA JOANA BEZERRA,POSTE,3.258096538021482
1160,ILHA JOANA BEZERRA,PRACAS,2.5649493574615367
1161,ILHA JOANA BEZERRA,SEMENTEIRA,1.6094379124341003
1162,ILHA JOANA BEZERRA,TABLADOS,3.5263605246161616
1163,ILHA JOANA BEZERRA,TERRAPLENAGEM,0.6931471805599453
1164,ILHA JOANA BEZERRA,VAO DE REDE,3.332204510175204
1165,IMBIRIBEIRA,ARBORIZACAO,7.379008127628304
1166,IMBIRIBEIRA,ATENDIMENTO EMPREL,0.0
1167,IMBIRIBEIRA,CALCADAS ARVORES,2.3978952727983707
1168,IMBIRIBEIRA,COLETA SELETIVA,3.7612001156935624
1169,IMBIRIBEIRA,COLETA URBANA,6.091309882077698
1170,IMBIRIBEIRA,CONSERVACAO,8.173575486634153
1171,IMBIRIBEIRA,DENUNCIAS,4.04305126783455
1172,IMBIRIBEIRA,DRENAGEM,7.605392364814935
1173,IMBIRIBEIRA,ESCADARIA,0.0
1174,IMBIRIBEIRA,ESTUDO ASFALTO,0.0
1175,IMBIRIBEIRA,FISCALIZACAO URBANA,5.634789603169249
1176,IMBIRIBEIRA,ILUMINACAO PROVISORIA,6.222576268071369
1177,IMBIRIBEIRA,ILUMINACAO PUBLICA,8.85978949474541
1178,IMBIRIBEIRA,ILUMINACAO RELUZ,7.282073658093465
1179,IMBIRIBEIRA,LIMPEZA URBANA,8.286773231131251
1180,IMBIRIBEIRA,LUMINARIAS,6.040254711277414
1181,IMBIRIBEIRA,MACRODRENAGEM,4.700480365792417
1182,IMBIRIBEIRA,MANUT. URBANA,4.127134385045092
1183,IMBIRIBEIRA,PAVIMENTACAO,7.374001859350161
1184,IMBIRIBEIRA,PLANEJAMENTO DE LIMPEZA URBANA,4.418840607796598
1185,IMBIRIBEIRA,POSTE,4.406719247264253
1186,IMBIRIBEIRA,PRACAS,4.882801922586371
1187,IMBIRIBEIRA,PROJETOS,3.784189633918261
1188,IMBIRIBEIRA,SEMENTEIRA,4.31748811353631
1189,IMBIRIBEIRA,TABLADOS,4.204692619390966
1190,IMBIRIBEIRA,TERRAPLENAGEM,6.598509028614515
1191,IMBIRIBEIRA,VAO DE REDE,4.430816798843313
1192,IPSEP,ARBORIZACAO,7.301147805856032
1193,IPSEP,CALCADAS ARVORES,2.772588722239781
1194,IPSEP,COLETA SELETIVA,3.8918202981106265
1195,IPSEP,COLETA URBANA,5.541263545158426
1196,IPSEP,CONSERVACAO,7.578145472419466
1197,IPSEP,DENUNCIAS,3.6109179126442243
1198,IPSEP,DRENAGEM,6.9411900550683745
1199,IPSEP,ESCADARIA,0.6931471805599453
1200,IPSEP,FISCALIZACAO URBANA,5.327876168789581
1201,IPSEP,ILUMINACAO PROVISORIA,5.056245805348308
1202,IPSEP,ILUMINACAO PUBLICA,8.037543185118697
1203,IPSEP,ILUMINACAO RELUZ,6.410174881966167
1204,IPSEP,LIMPEZA URBANA,7.669961995473577
1205,IPSEP,LUMINARIAS,4.941642422609304
1206,IPSEP,MACRODRENAGEM,4.31748811353631
1207,IPSEP,MANUT. URBANA,2.70805020110221
1208,IPSEP,PAVIMENTACAO,6.858565034791365
1209,IPSEP,PLANEJAMENTO DE LIMPEZA URBANA,3.713572066704308
1210,IPSEP,POSTE,3.367295829986474
1211,IPSEP,PRACAS,5.0369526024136295
1212,IPSEP,PROJETOS,1.0986122886681098
1213,IPSEP,SEMENTEIRA,4.07753744390572
1214,IPSEP,TABLADOS,3.4011973816621555
1215,IPSEP,TERRAPLENAGEM,5.14166355650266
1216,IPSEP,VAO DE REDE,3.332204510175204
1217,IPUTINGA,ARBORIZACAO,6.78897174299217
1218,IPUTINGA,CALCADAS ARVORES,2.772588722239781
1219,IPUTINGA,COLETA SELETIVA,3.295836866004329
1220,IPUTINGA,COLETA URBANA,5.030437921392435
1221,IPUTINGA,CONSERVACAO,7.811163385025279
1222,IPUTINGA,DENUNCIAS,3.58351893845611
1223,IPUTINGA,DRENAGEM,7.218176838403408
1224,IPUTINGA,FISCALIZACAO URBANA,4.990432586778736
1225,IPUTINGA,ILUMINACAO PROVISORIA,5.5134287461649825
1226,IPUTINGA,ILUMINACAO PUBLICA,8.517992871586802
1227,IPUTINGA,ILUMINACAO RELUZ,7.126087273299125
1228,IPUTINGA,LIMPEZA URBANA,7.836764783264067
1229,IPUTINGA,LUMINARIAS,5.53338948872752
1230,IPUTINGA,MACRODRENAGEM,3.871201010907891
1231,IPUTINGA,MANUT. URBANA,2.995732273553991
1232,IPUTINGA,PAVIMENTACAO,7.217443431696533
1233,IPUTINGA,PLANEJAMENTO DE LIMPEZA URBANA,3.970291913552122
1234,IPUTINGA,POSTE,4.1588830833596715
1235,IPUTINGA,PRACAS,4.605170185988092
1236,IPUTINGA,PROJETOS,2.1972245773362196
1237,IPUTINGA,SEMENTEIRA,3.9889840465642745
1238,IPUTINGA,TABLADOS,4.3694478524670215
1239,IPUTINGA,TERRAPLENAGEM,5.3471075307174685
1240,IPUTINGA,VAO DE REDE,3.9512437185814275
1241,JAQUEIRA,ARBORIZACAO,4.983606621708336
1242,JAQUEIRA,ATENDIMENTO EMPREL,0.0
1243,JAQUEIRA,CALCADAS ARVORES,0.6931471805599453
1244,JAQUEIRA,COLETA SELETIVA,2.8903717578961645
1245,JAQUEIRA,COLETA URBANA,1.0986122886681098
1246,JAQUEIRA,CONSERVACAO,5.147494476813453
1247,JAQUEIRA,DENUNCIAS,1.0986122886681098
1248,JAQUEIRA,DRENAGEM,3.912023005428146
1249,JAQUEIRA,ESCADARIA,0.0
1250,JAQUEIRA,FISCALIZACAO URBANA,1.0986122886681098
1251,JAQUEIRA,ILUMINACAO PROVISORIA,3.4965075614664802
1252,JAQUEIRA,ILUMINACAO PUBLICA,6.505784060128229
1253,JAQUEIRA,ILUMINACAO RELUZ,4.0943445622221
1254,JAQUEIRA,LIMPEZA URBANA,3.9318256327243257
1255,JAQUEIRA,LUMINARIAS,2.70805020110221
1256,JAQUEIRA,MANUT. URBANA,0.6931471805599453
1257,JAQUEIRA,PAVIMENTACAO,4.48863636973214
1258,JAQUEIRA,PLANEJAMENTO DE LIMPEZA URBANA,0.0
1259,JAQUEIRA,POSTE,2.302585092994046
1260,JAQUEIRA,PRACAS,2.9444389791664403
1261,JAQUEIRA,SEMENTEIRA,0.6931471805599453
1262,JAQUEIRA,VAO DE REDE,2.302585092994046
1263,JARDIM SAO PAULO,ARBORIZACAO,6.419994928147142
1264,JARDIM SAO PAULO,CALCADAS ARVORES,2.4849066497880004
1265,JARDIM SAO PAULO,COLETA SELETIVA,2.6390573296152584
1266,JARDIM SAO PAULO,COLETA URBANA,4.890349128221754
1267,JARDIM SAO PAULO,CONSERVACAO,7.426549072397305
1268,JARDIM SAO PAULO,DENUNCIAS,3.4011973816621555
1269,JARDIM SAO PAULO,DRENAGEM,6.683360945766275
1270,JARDIM SAO PAULO,ESCADARIA,1.791759469228055
1271,JARDIM SAO PAULO,FISCALIZACAO URBANA,4.718498871295094
1272,JARDIM SAO PAULO,ILUMINACAO PROVISORIA,5.429345628954441
1273,JARDIM SAO PAULO,ILUMINACAO PUBLICA,7.980023592310645
1274,JARDIM SAO PAULO,ILUMINACAO RELUZ,6.6052979209482015
1275,JARDIM SAO PAULO,LIMPEZA URBANA,7.4318919168078
1276,JARDIM SAO PAULO,LUMINARIAS,5.2574953720277815
1277,JARDIM SAO PAULO,MACRODRENAGEM,5.278114659230517
1278,JARDIM SAO PAULO,MANUT. URBANA,2.6390573296152584
1279,JARDIM SAO PAULO,NECROPOLES,0.0
1280,JARDIM SAO PAULO,PAVIMENTACAO,6.796823718274855
1281,JARDIM SAO PAULO,PLANEJAMENTO DE LIMPEZA URBANA,4.174387269895637
1282,JARDIM SAO PAULO,POSTE,4.007333185232471
1283,JARDIM SAO PAULO,PRACAS,4.04305126783455
1284,JARDIM SAO PAULO,PROJETOS,1.6094379124341003
1285,JARDIM SAO PAULO,SEMENTEIRA,3.332204510175204
1286,JARDIM SAO PAULO,TABLADOS,3.58351893845611
1287,JARDIM SAO PAULO,TERRAPLENAGEM,4.584967478670572
1288,JARDIM SAO PAULO,VAO DE REDE,3.1354942159291497
1289,JIQUIA,ARBORIZACAO,5.0238805208462765
1290,JIQUIA,CALCADAS ARVORES,0.6931471805599453
1291,JIQUIA,COLETA SELETIVA,1.0986122886681098
1292,JIQUIA,COLETA URBANA,4.997212273764115
1293,JIQUIA,CONSERVACAO,6.661854740545311
1294,JIQUIA,DENUNCIAS,3.1354942159291497
1295,JIQUIA,DRENAGEM,5.883322388488279
1296,JIQUIA,ESCADARIA,0.0
1297,JIQUIA,FISCALIZACAO URBANA,3.912023005428146
1298,JIQUIA,ILUMINACAO PROVISORIA,3.332204510175204
1299,JIQUIA,ILUMINACAO PUBLICA,7.02108396428914
1300,JIQUIA,ILUMINACAO RELUZ,5.480638923341991
1301,JIQUIA,LIMPEZA URBANA,7.1785454837637
1302,JIQUIA,LUMINARIAS,4.07753744390572
1303,JIQUIA,MACRODRENAGEM,3.4657359027997265
1304,JIQUIA,MANUT. URBANA,0.0
1305,JIQUIA,PAVIMENTACAO,5.241747015059643
1306,JIQUIA,PLANEJAMENTO DE LIMPEZA URBANA,2.995732273553991
1307,JIQUIA,POSTE,3.1354942159291497
1308,JIQUIA,PRACAS,3.367295829986474
1309,JIQUIA,PROJETOS,0.6931471805599453
1310,JIQUIA,SEMENTEIRA,2.3978952727983707
1311,JIQUIA,TABLADOS,1.6094379124341003
1312,JIQUIA,TERRAPLENAGEM,5.3706380281276624
1313,JIQUIA,VAO DE REDE,2.833213344056216
1314,JORDAO,ARBORIZACAO,6.1675164908883415
1315,JORDAO,CALCADAS ARVORES,1.6094379124341003
1316,JORDAO,COLETA SELETIVA,0.6931471805599453
1317,JORDAO,COLETA URBANA,5.455321115357702
1318,JORDAO,CONSERVACAO,7.340186835320115
1319,JORDAO,DENUNCIAS,2.302585092994046
1320,JORDAO,DRENAGEM,6.513230110912307
1321,JORDAO,ESCADARIA,4.30406509320417
1322,JORDAO,FISCALIZACAO URBANA,4.574710978503383
1323,JORDAO,ILUMINACAO PROVISORIA,4.912654885736052
1324,JORDAO,ILUMINACAO PUBLICA,8.051340933292979
1325,JORDAO,ILUMINACAO RELUZ,6.4967749901858625
1326,JORDAO,LIMPEZA URBANA,7.733245646529795
1327,JORDAO,LUMINARIAS,6.113682179832232
1328,JORDAO,MACRODRENAGEM,4.127134385045092
1329,JORDAO,MANUT. URBANA,3.713572066704308
1330,JORDAO,PAVIMENTACAO,6.665683717782408
1331,JORDAO,PLANEJAMENTO DE LIMPEZA URBANA,4.007333185232471
1332,JORDAO,POSTE,4.174387269895637
1333,JORDAO,PRACAS,3.912023005428146
1334,JORDAO,PROJETOS,2.5649493574615367
1335,JORDAO,SEMENTEIRA,2.4849066497880004
1336,JORDAO,TABLADOS,2.995732273553991
1337,JORDAO,TERRAPLENAGEM,2.9444389791664403
1338,JORDAO,VAO DE REDE,2.70805020110221
1339,LINHA DO TIRO,ARBORIZACAO,4.990432586778736
1340,LINHA DO TIRO,CALCADAS ARVORES,0.6931471805599453
1341,LINHA DO TIRO,COLETA URBANA,4.634728988229636
1342,LINHA DO TIRO,CONSERVACAO,6.371611847231857
1343,LINHA DO TIRO,DENUNCIAS,2.302585092994046
1344,LINHA DO TIRO,DRENAGEM,5.8377304471659395
1345,LINHA DO TIRO,ESCADARIA,4.3694478524670215
1346,LINHA DO TIRO,FISCALIZACAO URBANA,4.330733340286331
1347,LINHA DO TIRO,ILUMINACAO PROVISORIA,4.499809670330265
1348,LINHA DO TIRO,ILUMINACAO PUBLICA,7.126890808898808
1349,LINHA DO TIRO,ILUMINACAO RELUZ,5.393627546352362
1350,LINHA DO TIRO,LIMPEZA URBANA,7.057897937411856
1351,LINHA DO TIRO,LUMINARIAS,4.0943445622221
1352,LINHA DO TIRO,MACRODRENAGEM,3.828641396489095
1353,LINHA DO TIRO,MANUT. URBANA,1.791759469228055
1354,LINHA DO TIRO,PAVIMENTACAO,6.118097198041348
1355,LINHA DO TIRO,PLANEJAMENTO DE LIMPEZA URBANA,3.8066624897703196
1356,LINHA DO TIRO,POSTE,2.4849066497880004
1357,LINHA DO TIRO,PRACAS,2.4849066497880004
1358,LINHA DO TIRO,PROJETOS,0.6931471805599453
